,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,train,YearsOld,YearSinceRemodel,YearSinceGarageBlt,YrSold-Month,BsmtBath,Bath,Basement,BsmtScore,TotalSF,SF_score,add_TotalBaths,add_TotRmsAbvGrdWBath,add_SFPerRm,add_GarageSpacious,add_PorchSF,add_OutdoorSF,add_YardSF,add_NormalSale_bi,add_Cond1_2_NearRlrd_bi,add_Cond1_2_NearPosFtr_bi,add_Cond1_2_NearBusyRd_bi,add_HasPool_bi,add_HasDeck_bi,add_HasPorch_bi,add_MasVnrStoneBrick_bi,add_HasFinishedBasement_bi,OverallQual_exp,YearsOld_log,YearSinceGarageBlt_log,YearSinceRemodel_log
619,620,s60,RL,85.0,12244,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2003,Hip,CompShg,VinylSd,VinylSd,Stone,226.0,4,3,PConc,4,3,4,6,871.0,1,0.0,611.0,1482.0,GasA,5,1,SBrkr,1482,780,0,2262,4,1,4,10,7,2,4,Attchd,3,3.0,749.0,3,3,2,168,0,0,0,0,0,0,No_fence,No_miscFeature,0,m8,y2008,WD,Normal,1,5,5,5,2008-8,1.0,2.5,1,123.68262230410832,3744.0,3373.5,3.5,13.5,167.55555555555554,0,0,10762,10594,1,0,0,0,1,1,0,1,0,53.598150033144236,2.1654221804855953,2.1654221804855953,2.1654221804855953
620,621,s30,RL,45.0,8248,Pave,Grvl,0,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,4,41.0,1,0.0,823.0,864.0,GasA,3,0,FuseF,864,0,0,864,2,1,3,5,7,0,0,No_garage,0,0.0,0.0,0,0,0,0,0,100,0,0,0,0,No_fence,No_miscFeature,0,m9,y2008,WD,Normal,1,94,94,136,2008-9,1.0,1.0,1,71.97140950953545,1728.0,1512.0,2.0,7.0,123.42857142857143,0,100,7384,7284,1,0,0,0,1,0,1,0,0,3.481689070338065,4.582088663636305,4.939628122614659,4.582088663636305
621,622,s60,RL,90.0,10800,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,7,1974,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,956.0,3,182.0,384.0,1522.0,GasA,3,1,SBrkr,1548,1066,0,2614,4,1,3,9,7,1,3,Attchd,2,2.0,624.0,3,3,2,38,243,0,0,0,0,0,No_fence,No_miscFeature,0,m6,y2008,WD,Normal,1,34,11,34,2008-6,0.0,2.5,1,97.11383243793858,4136.0,3755.5,2.5,11.5,227.30434782608697,0,243,9252,8971,1,0,0,0,1,1,1,0,0,19.085536923187668,3.6301449060506736,3.6301449060506736,2.6890903828778803
622,623,s20,RL,71.0,7064,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,Gable,CompShg,Plywood,Plywood,BrkFace,153.0,3,3,CBlock,3,3,1,4,560.0,1,0.0,420.0,980.0,GasA,3,1,SBrkr,980,0,0,980,3,1,3,6,7,0,0,Detchd,1,2.0,484.0,3,3,2,192,0,0,0,0,0,0,No_fence,No_miscFeature,0,m7,y2009,WD,Normal,1,32,32,23,2009-7,0.0,1.0,1,84.13899218469122,1960.0,1715.0,1.0,7.0,140.0,0,0,6084,5892,1,0,0,0,1,1,0,1,0,11.182493960703473,3.5756626537444336,3.285348043773798,3.5756626537444336
623,624,s160,FV,70.3335055833887,2117,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4,3,PConc,4,3,1,6,420.0,1,0.0,336.0,756.0,GasA,5,1,SBrkr,756,756,0,1512,2,1,4,4,7,1,3,Detchd,1,2.0,440.0,3,3,2,0,32,0,0,0,0,0,No_fence,No_miscFeature,0,m6,y2007,WD,Normal,1,7,7,7,2007-6,0.0,2.5,1,101.28193859418325,2268.0,2079.0,2.5,6.5,232.6153846153846,0,32,1361,1329,1,0,0,0,1,0,1,1,0,19.085536923187668,2.3719508656009087,2.3719508656009087,2.3719508656009087
624,625,s60,RL,80.0,10400,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1972,Gable,CompShg,VinylSd,VinylSd,None,288.0,3,3,CBlock,3,3,1,3,247.0,1,0.0,485.0,732.0,GasA,4,1,SBrkr,1012,778,0,1790,4,1,3,8,5,1,3,Attchd,2,2.0,484.0,3,3,2,148,0,0,0,147,0,0,No_fence,No_miscFeature,0,m11,y2006,WD,Normal,1,34,34,34,2006-11,1.0,2.0,1,73.7222019691705,2522.0,2339.0,3.0,11.0,162.72727272727272,0,147,9388,9093,1,0,0,0,1,1,1,0,0,19.085536923187668,3.6301449060506736,3.6301449060506736,3.6301449060506736
625,626,s20,RL,87.0,10000,Pave,No_alley,1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1116.0,1116.0,GasA,3,1,SBrkr,1116,0,0,1116,3,1,3,5,7,0,0,Attchd,1,2.0,440.0,3,3,2,0,0,0,0,385,0,0,No_fence,No_miscFeature,0,m2,y2010,WD,Normal,1,48,48,48,2010-2,0.0,1.5,1,73.6932188902266,2232.0,1953.0,1.5,6.5,171.69230769230768,0,385,8884,8499,1,0,0,0,1,0,1,1,0,19.085536923187668,3.9458113327110627,3.9458113327110627,3.9458113327110627
626,627,s20,RL,89.21939020016256,12342,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,978.0,978.0,GasA,3,1,SBrkr,1422,0,0,1422,3,1,3,6,6,1,3,Attchd,2,1.0,286.0,3,3,2,0,0,36,0,0,0,0,GdWo,Shed,600,m8,y2007,WD,Normal,1,47,29,47,2007-8,0.0,1.0,1,72.30858224657035,2400.0,2155.5,1.0,7.0,203.14285714285714,0,36,10920,10884,1,0,0,0,1,0,1,0,0,11.182493960703473,3.9262864339333143,3.9262864339333143,3.4879339990006133
627,628,s80,RL,80.0,9600,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,Gable,CompShg,AsbShng,AsbShng,BrkFace,164.0,3,3,CBlock,3,3,3,4,674.0,2,132.0,350.0,1156.0,GasA,5,1,SBrkr,1520,0,0,1520,3,1,3,7,7,2,4,Basment,2,1.0,364.0,3,3,2,0,0,189,0,0,0,0,No_fence,No_miscFeature,0,m3,y2010,WD,Normal,1,55,38,55,2010-3,1.0,1.0,1,94.25933591149473,2676.0,2387.0,2.0,9.0,168.88888888888889,1,189,8080,7891,1,0,0,0,1,0,1,1,0,19.085536923187668,4.07275112346364,4.07275112346364,3.730939445882284
628,629,s60,RL,70.0,11606,Pave,No_alley,1,HLS,AllPub,Inside,Sev,NAmes,Norm,Norm,1Fam,2Story,5,5,1969,Gable,CompShg,Plywood,Plywood,BrkFace,192.0,3,3,PConc,4,3,3,3,650.0,1,0.0,390.0,1040.0,GasA,3,1,SBrkr,1040,1040,0,2080,5,1,2,9,7,2,3,Attchd,1,2.0,504.0,3,3,2,335,0,0,0,0,0,0,No_fence,No_miscFeature,0,m9,y2007,WD,Family,1,38,38,38,2007-9,0.5,2.0,1,102.4820717620708,3120.0,2860.0,2.5,11.5,180.8695652173913,0,0,10566,10231,0,0,0,0,1,1,0,1,0,11.182493960703473,3.730939445882284,3.730939445882284,3.730939445882284
629,630,s80,RL,82.0,9020,Pave,No_alley,0,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,SLvl,6,5,1964,Gable,WdShngl,Plywood,Wd Sdng,BrkFace,259.0,3,3,CBlock,3,3,4,6,624.0,3,336.0,288.0,1248.0,GasA,3,1,SBrkr,1350,0,0,1350,3,1,3,6,7,0,0,Attchd,2,2.0,520.0,3,3,2,176,0,0,0,0,0,0,GdPrv,No_miscFeature,0,m6,y2008,WD,Normal,1,44,44,44,2008-6,1.0,1.5,1,107.22571220996542,2598.0,2286.0,2.5,8.5,158.8235294117647,0,0,7670,7494,1,0,0,2,1,1,0,1,0,19.085536923187668,3.865314591310325,3.865314591310325,3.865314591310325
630,631,s70,RM,50.0,9000,Pave,Grvl,0,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,6,1880,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,2,2,1,1,0.0,1,0.0,636.0,636.0,GasA,3,1,FuseA,1089,661,0,1750,3,1,5,8,7,0,0,Detchd,1,1.0,240.0,2,1,0,0,0,293,0,0,0,0,MnPrv,No_miscFeature,0,m6,y2006,WD,Abnorml,1,126,15,69,2006-6,0.0,1.0,1,48.425772416791226,2386.0,2227.0,1.0,9.0,194.44444444444446,0,293,7911,7618,0,0,0,2,1,0,1,0,0,11.182493960703473,4.865365036119044,4.286592822368686,2.929500684169373
631,632,s120,RL,34.0,4590,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,4,3,PConc,4,4,2,6,24.0,1,0.0,1530.0,1554.0,GasA,5,1,SBrkr,1554,0,0,1554,2,1,4,6,7,1,4,Attchd,2,2.0,627.0,3,3,2,156,73,0,0,0,0,0,No_fence,No_miscFeature,0,m8,y2007,WD,Normal,1,1,1,1,2007-8,0.0,2.0,1,103.45673971637149,3108.0,2719.5,2.0,8.0,194.25,0,73,3036,2807,1,0,0,0,1,1,1,1,0,53.598150033144236,1.551444713932051,1.551444713932051,1.551444713932051
632,633,s20,RL,85.0,11900,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1977,Hip,CompShg,Plywood,Plywood,BrkFace,209.0,3,4,CBlock,3,3,1,5,822.0,1,0.0,564.0,1386.0,GasA,3,1,SBrkr,1411,0,0,1411,3,1,3,6,7,1,3,Attchd,3,2.0,544.0,3,3,2,192,0,0,0,0,0,0,No_fence,No_miscFeature,0,m4,y2009,WD,Family,1,32,32,32,2009-4,0.0,2.0,1,93.12974221994006,2797.0,2450.5,2.0,8.0,176.375,0,0,10489,10297,0,0,0,0,1,1,0,1,0,32.11545195869231,3.5756626537444336,3.5756626537444336,3.5756626537444336
633,634,s20,RL,80.0,9250,Pave,No_alley,0,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,480.0,2,468.0,108.0,1056.0,GasA,3,1,SBrkr,1056,0,0,1056,3,1,3,6,7,0,0,Attchd,1,1.0,260.0,3,3,2,390,0,0,0,0,0,0,No_fence,No_miscFeature,0,m7,y2007,WD,Normal,1,53,2,53,2007-7,0.5,1.0,1,85.69471312156213,2112.0,1848.0,1.5,7.5,140.8,0,0,8194,7804,1,0,0,0,1,1,0,0,0,11.182493960703473,4.038096589601075,4.038096589601075,1.743668380628679
634,635,s90,RL,64.0,6979,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,6,5,1980,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,6,1056.0,1,0.0,0.0,1056.0,GasA,4,1,SBrkr,1056,0,0,1056,0,2,3,4,7,0,0,Detchd,1,2.0,576.0,3,3,2,264,56,0,0,0,0,0,GdPrv,Shed,600,m6,y2010,WD,Normal,1,30,30,30,2010-6,2.0,0.0,1,107.92944478098869,2112.0,1848.0,2.0,6.0,176.0,0,56,5923,5603,1,0,0,0,1,1,1,0,0,19.085536923187668,3.5180401777565384,3.5180401777565384,3.5180401777565384
635,636,s190,RH,60.0,10896,Pave,Pave,0,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,2fmCon,2.5Fin,6,7,1914,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,3,2,1,2,256.0,1,0.0,1184.0,1440.0,GasA,5,1,FuseA,1440,1440,515,3395,8,2,2,14,7,0,0,No_garage,0,0.0,0.0,0,0,0,0,110,0,0,0,0,0,No_fence,No_miscFeature,0,m3,y2007,WD,Abnorml,1,93,12,135,2007-3,0.0,2.0,1,70.38737390128426,4835.0,4346.25,2.0,16.0,212.1875,0,110,9456,9346,0,0,0,2,1,0,1,0,0,19.085536923187668,4.571802441761435,4.932445127059181,2.7548244825834693
636,637,s30,RM,51.0,6120,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,BrkTil,3,2,1,1,0.0,1,0.0,264.0,264.0,Grav,2,0,FuseA,800,0,0,800,1,1,2,4,3,1,1,No_garage,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,m1,y2009,ConLw,Normal,1,73,73,137,2009-1,0.0,1.0,1,53.00743334686911,1064.0,998.0,1.0,5.0,160.0,0,0,5320,5320,1,0,0,0,1,0,0,0,0,1.7182818284590453,4.340140034970637,4.946759890494465,4.340140034970637
637,638,s190,RM,50.0,6000,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,811.0,811.0,GasA,3,1,FuseA,811,576,0,1387,3,2,4,7,7,0,0,BuiltIn,1,1.0,256.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,m11,y2009,WD,Normal,1,55,55,55,2009-11,0.0,2.0,1,70.34475357169762,2198.0,1995.25,2.0,9.0,154.11111111111111,0,0,5189,5189,1,0,0,0,1,0,0,0,0,11.182493960703473,4.07275112346364,4.07275112346364,4.07275112346364
638,639,s30,RL,67.0,8777,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,1,0.0,1,0.0,796.0,796.0,GasA,4,1,FuseA,796,0,0,796,2,1,3,4,7,0,0,No_garage,0,0.0,0.0,0,0,1,328,0,164,0,0,0,0,MnPrv,No_miscFeature,0,m5,y2008,WD,Normal,1,98,98,136,2008-5,0.0,1.0,1,56.78726476971683,1592.0,1393.0,1.0,5.0,159.2,0,164,7981,7489,1,0,0,2,1,1,1,0,0,11.182493960703473,4.622207049224268,4.939628122614659,4.622207049224268
639,640,s120,RL,53.0,3982,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,3,6,1154.0,1,0.0,366.0,1520.0,GasA,5,1,SBrkr,1567,0,0,1567,1,1,5,7,7,1,4,Attchd,3,3.0,648.0,3,3,2,312,0,0,0,0,0,0,No_fence,No_miscFeature,0,m10,y2006,New,Partial,1,0,0,0,2006-10,1.0,2.0,1,134.05743339324403,3087.0,2707.0,3.0,10.0,156.7,0,0,2415,2103,0,0,0,0,1,1,0,0,0,53.598150033144236,1.3132616875182228,1.3132616875182228,1.3132616875182228
640,641,s120,RL,62.0,12677,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,Hip,CompShg,MetalSd,MetalSd,BrkFace,472.0,5,3,PConc,5,3,4,6,1218.0,1,0.0,300.0,1518.0,GasA,5,1,SBrkr,1518,0,0,1518,1,1,5,6,7,1,4,Attchd,2,2.0,588.0,3,3,2,185,140,0,0,0,0,0,No_fence,No_miscFeature,0,m4,y2008,WD,Normal,1,5,4,5,2008-4,0.0,1.5,1,146.60301733455495,3036.0,2656.5,1.5,7.5,202.4,0,140,11159,10834,1,0,0,0,1,1,1,1,0,53.598150033144236,2.1654221804855953,2.1654221804855953,2.0435917781858577
641,642,s60,FV,77.86797950329685,7050,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,738.0,1,0.0,319.0,1057.0,GasA,5,1,SBrkr,1057,872,0,1929,3,1,4,7,7,1,3,Attchd,3,2.0,650.0,3,3,2,0,235,0,0,0,0,0,No_fence,No_miscFeature,0,m5,y2007,WD,Normal,1,6,6,6,2007-5,1.0,2.5,1,111.36357822980074,2986.0,2721.75,3.5,10.5,183.71428571428572,0,235,5993,5758,1,0,0,0,1,0,1,0,0,32.11545195869231,2.2740088362278477,2.2740088362278477,2.2740088362278477
642,643,s80,RL,75.0,13860,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,Gable,CompShg,Plywood,Wd Sdng,None,0.0,4,3,CBlock,4,3,4,6,1410.0,1,0.0,542.0,1952.0,GasA,4,1,SBrkr,2000,704,0,2704,4,1,5,9,7,3,3,Attchd,3,2.0,538.0,3,3,2,269,111,0,0,0,0,0,MnPrv,No_miscFeature,0,m7,y2009,WD,Normal,1,37,14,37,2009-7,1.0,2.5,1,133.44584925188448,4656.0,4168.0,3.5,12.5,216.32,0,111,11860,11480,1,0,0,0,1,1,1,0,0,53.598150033144236,3.7066771765696025,3.7066771765696025,2.874596978199212
643,644,s60,RL,80.0,10793,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,5,5,1969,Mansard,CompShg,WdShing,HdBoard,BrkFace,263.0,3,3,CBlock,3,3,1,3,493.0,4,287.0,0.0,780.0,GasA,5,1,SBrkr,780,840,0,1620,4,1,3,7,6,0,0,Attchd,3,2.0,462.0,3,3,2,208,0,0,0,0,0,0,GdWo,No_miscFeature,0,m4,y2007,WD,Normal,1,38,38,38,2007-4,0.0,2.5,1,85.70793946018068,2400.0,2205.0,2.5,9.5,170.52631578947367,0,0,10013,9805,1,0,0,0,1,1,0,1,0,11.182493960703473,3.730939445882284,3.730939445882284,3.730939445882284
644,645,s20,FV,85.0,9187,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,Gable,CompShg,CemntBd,CmentBd,Stone,162.0,5,3,PConc,5,3,2,6,1121.0,1,0.0,645.0,1766.0,GasA,5,1,SBrkr,1766,0,0,1766,2,1,5,7,7,1,4,Attchd,3,3.0,478.0,3,3,2,195,130,0,0,0,0,0,No_fence,No_miscFeature,0,m10,y2009,New,Partial,1,0,0,0,2009-10,1.0,2.5,1,135.88649477299018,3532.0,3090.5,3.5,10.5,168.1904761904762,0,130,7421,7096,0,0,0,0,1,1,1,1,0,89.01713130052181,1.3132616875182228,1.3132616875182228,1.3132616875182228
645,646,s20,RL,75.63351678392591,10530,Pave,No_alley,1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,282.0,2,35.0,664.0,981.0,GasA,3,1,SBrkr,981,0,0,981,3,1,3,5,7,0,0,Detchd,1,2.0,576.0,3,3,2,0,312,40,0,0,0,0,No_fence,No_miscFeature,0,m3,y2007,WD,Normal,1,36,36,28,2007-3,1.0,1.5,1,80.5084912979831,1962.0,1716.75,2.5,7.5,130.8,0,352,9549,9197,1,0,0,0,1,0,1,0,0,19.085536923187668,3.6818115811532164,3.456893228479239,3.6818115811532164
646,647,s20,RL,60.0,7200,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,1,SBrkr,1048,0,0,1048,3,1,3,7,6,0,0,Detchd,1,2.0,420.0,3,3,2,0,27,0,0,0,0,0,No_fence,No_miscFeature,0,m7,y2008,WD,Normal,1,58,58,58,2008-7,0.0,1.0,0,0.0,1048.0,1048.0,1.0,8.0,131.0,0,27,6152,6125,1,0,0,0,1,0,1,0,0,11.182493960703473,4.122580188942518,4.122580188942518,4.122580188942518
647,648,s20,RL,85.0,10452,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1953,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,216.0,3,3,CBlock,3,3,2,3,500.0,1,0.0,594.0,1094.0,GasA,5,1,SBrkr,1094,0,0,1094,3,1,3,5,7,2,4,Attchd,2,2.0,495.0,3,3,2,0,0,0,0,287,0,0,No_fence,No_miscFeature,0,m6,y2008,WD,Normal,1,55,55,55,2008-6,0.0,1.0,1,83.38078124048843,2188.0,1914.5,1.0,6.0,182.33333333333334,0,287,9358,9071,1,0,0,0,1,0,1,1,0,19.085536923187668,4.07275112346364,4.07275112346364,4.07275112346364
648,649,s60,RL,70.0,7700,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,756.0,756.0,GasA,3,1,SBrkr,1051,788,0,1839,4,1,3,7,7,1,3,Attchd,1,2.0,442.0,3,3,2,0,124,216,0,0,0,0,No_fence,No_miscFeature,0,m6,y2010,WD,Normal,1,44,44,44,2010-6,0.0,1.5,1,69.6083141610932,2595.0,2406.0,1.5,8.5,216.35294117647058,0,340,6649,6309,1,0,1,0,1,0,1,1,0,19.085536923187668,3.865314591310325,3.865314591310325,3.865314591310325
649,650,s180,RM,21.0,1936,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,3,4,131.0,6,499.0,0.0,630.0,GasA,4,1,SBrkr,630,0,0,630,1,1,3,3,7,0,0,No_garage,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,MnPrv,No_miscFeature,0,m12,y2007,WD,Normal,1,37,37,135,2007-12,1.0,1.0,1,116.59389792370166,1260.0,1102.5,2.0,5.0,126.0,0,0,1306,1306,1,0,0,0,1,0,0,0,0,6.38905609893065,3.7066771765696025,4.932445127059181,3.7066771765696025
650,651,s60,FV,65.0,8125,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,813.0,813.0,GasA,5,1,SBrkr,822,843,0,1665,3,1,4,7,7,0,0,Attchd,2,2.0,562.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,m5,y2008,WD,Normal,1,1,1,1,2008-5,0.0,2.5,1,83.77450457503176,2478.0,2274.75,2.5,9.5,175.26315789473685,0,0,7303,7303,1,0,0,0,1,0,0,0,0,32.11545195869231,1.551444713932051,1.551444713932051,1.551444713932051
651,652,s70,RL,60.0,9084,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,1,0.0,1,0.0,755.0,755.0,GasA,3,1,SBrkr,755,755,0,1510,4,1,3,7,7,1,4,Detchd,1,1.0,296.0,2,1,1,120,0,0,0,0,0,0,MnPrv,No_miscFeature,0,m10,y2009,WD,Normal,1,69,69,69,2009-10,1.0,1.0,1,72.90845513797487,2265.0,2076.25,2.0,9.0,167.77777777777777,0,0,8329,8209,1,0,0,2,1,1,0,0,0,6.38905609893065,4.286592822368686,4.286592822368686,4.286592822368686
652,653,s60,RL,70.0,8750,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,880.0,880.0,GasA,5,1,SBrkr,909,807,0,1716,2,1,4,7,7,1,3,Attchd,2,2.0,512.0,3,3,2,0,120,0,0,0,0,0,No_fence,No_miscFeature,0,m7,y2009,WD,Normal,1,13,13,13,2009-7,0.0,2.5,1,84.76322032420225,2596.0,2376.0,2.5,9.5,180.6315789473684,0,120,7841,7721,1,0,0,0,1,0,1,0,0,32.11545195869231,2.8165028409204367,2.8165028409204367,2.8165028409204367
653,654,s50,RM,60.0,10320,Pave,Grvl,0,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1906,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,756.0,756.0,GasA,5,1,SBrkr,756,713,0,1469,3,1,3,7,7,0,0,Detchd,1,1.0,216.0,3,3,2,57,0,239,0,0,0,0,MnPrv,No_miscFeature,0,m6,y2008,WD,Normal,1,102,13,102,2008-6,0.0,1.0,1,69.6083141610932,2225.0,2036.0,1.0,8.0,183.625,0,239,9564,9268,1,0,0,0,1,1,1,0,0,19.085536923187668,4.660777837508477,4.660777837508477,2.8165028409204367
654,655,s20,RL,91.0,10437,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,Hip,CompShg,MetalSd,MetalSd,BrkFace,660.0,4,4,PConc,4,3,4,6,1696.0,1,0.0,413.0,2109.0,GasA,5,1,SBrkr,2113,0,0,2113,2,1,4,7,7,1,3,Attchd,3,3.0,839.0,3,3,2,236,46,0,0,0,0,0,No_fence,No_miscFeature,0,m8,y2008,WD,Normal,1,13,13,13,2008-8,1.0,2.5,1,137.93967248232485,4222.0,3694.75,3.5,10.5,201.23809523809524,0,46,8324,8042,1,0,0,0,1,1,1,1,0,53.598150033144236,2.8165028409204367,2.8165028409204367,2.8165028409204367
