,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,train,YearsOld,YearSinceRemodel,YearSinceGarageBlt,YrSold-Month,BsmtBath,Bath,Basement,BsmtScore,TotalSF,SF_score,OverallQual_exp,YearsOld_log,YearSinceGarageBlt_log,YearSinceRemodel_log
876,877,20,RL,94.0,25286,Pave,No_alley,0,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,PConc,3,3,4,5,633.0,1,0.0,431.0,1064.0,GasA,4,1,SBrkr,1040,0,0,1040,3,1,3,5,7,0,0,Attchd,1,2.0,648.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,1,2007,WD,Normal,1,44,44,44,2007-1,1.0,1.0,1,100.23700206353001,2104.0,1838.0,6.38905609893065,3.865314591310325,3.865314591310325,3.865314591310325
877,878,60,RL,74.0,8834,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,4,3,PConc,5,3,1,6,1170.0,1,0.0,292.0,1462.0,GasA,5,1,SBrkr,1462,762,0,2224,4,1,5,10,7,1,4,Attchd,3,3.0,738.0,3,3,2,184,0,0,0,0,0,0,No_fence,No_miscFeature,0,6,2009,WD,Normal,1,5,4,5,2009-6,1.0,2.5,1,134.842491657451,3686.0,3320.5,89.01713130052181,2.1654221804855953,2.1654221804855953,2.0435917781858577
878,879,85,RL,88.0,11782,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,3,5,899.0,1,0.0,210.0,1109.0,GasA,3,1,SBrkr,1155,0,0,1155,3,1,4,6,5,0,0,Detchd,1,2.0,576.0,3,3,2,192,0,0,0,0,0,0,MnPrv,Shed,400,6,2010,WD,Normal,1,49,15,23,2010-6,1.0,1.0,1,103.37653652323007,2264.0,1986.75,11.182493960703473,3.964962299155944,3.285348043773798,2.929500684169373
879,880,20,RL,78.85448386173891,7000,Pave,No_alley,1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,4,4,CBlock,3,3,1,5,646.0,1,0.0,218.0,864.0,GasA,5,1,SBrkr,864,0,0,864,3,1,3,6,7,0,0,Attchd,1,1.0,336.0,3,3,2,0,0,0,0,0,0,0,GdWo,No_miscFeature,0,7,2009,WD,Normal,1,31,4,31,2009-7,1.0,1.0,1,91.23423047777544,1728.0,1512.0,11.182493960703473,3.547266402060136,3.547266402060136,2.0435917781858577
880,881,20,RL,60.0,7024,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,4,1,5,980.0,1,0.0,110.0,1090.0,GasA,4,1,SBrkr,1090,0,0,1090,2,1,3,5,7,0,0,Attchd,3,2.0,450.0,3,3,2,0,49,0,0,0,0,0,No_fence,No_miscFeature,0,6,2007,WD,Normal,1,2,1,2,2007-6,1.0,1.5,1,133.5759655551517,2180.0,1907.5,11.182493960703473,1.743668380628679,1.743668380628679,1.551444713932051
881,882,50,RL,44.0,13758,Pave,No_alley,1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.0,4,4,CBlock,4,3,2,2,902.0,1,0.0,254.0,1156.0,GasA,5,1,SBrkr,1187,530,0,1717,3,1,4,7,7,1,3,Attchd,2,2.0,400.0,3,3,2,168,36,0,0,0,0,0,No_fence,No_miscFeature,0,4,2007,WD,Normal,1,17,16,17,2007-4,0.0,2.5,1,97.20036387041114,2873.0,2584.0,32.11545195869231,3.0310164906160337,3.0310164906160337,2.981546217004304
882,883,60,RL,49.71075883893527,9636,Pave,No_alley,1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,808.0,808.0,GasA,4,1,SBrkr,808,785,0,1593,3,1,3,7,7,1,3,BuiltIn,2,2.0,389.0,3,3,2,342,40,0,0,0,0,0,MnPrv,No_miscFeature,0,12,2009,WD,Normal,1,17,16,16,2009-12,0.0,2.5,1,83.69748646323114,2401.0,2199.0,19.085536923187668,3.0310164906160337,2.981546217004304,2.981546217004304
883,884,75,RL,60.0,6204,Pave,No_alley,0,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,3,2,1,1,0.0,1,0.0,795.0,795.0,GasA,3,0,SBrkr,954,795,481,2230,5,1,3,10,7,0,0,Detchd,1,1.0,440.0,3,4,2,0,188,0,0,0,0,0,No_fence,No_miscFeature,0,3,2006,WD,Normal,1,94,94,9,2006-3,1.0,1.0,1,63.456192265521636,3025.0,2706.0,6.38905609893065,4.582088663636305,2.5430404724093343,4.582088663636305
884,885,20,RL,65.0,7150,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.0,3,3,CBlock,3,3,1,4,432.0,1,0.0,460.0,892.0,GasA,3,1,SBrkr,892,0,0,892,3,1,3,5,7,0,0,Attchd,2,1.0,288.0,3,3,2,0,0,0,0,0,0,0,GdWo,No_miscFeature,0,7,2009,WD,Normal,1,42,42,42,2009-7,0.0,1.0,1,81.2151144902525,1784.0,1561.0,11.182493960703473,3.8224982579155324,3.8224982579155324,3.8224982579155324
885,886,120,FV,50.0,5119,Pave,No_alley,1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,4,3,PConc,5,3,3,6,1238.0,1,0.0,460.0,1698.0,GasA,5,1,SBrkr,1709,0,0,1709,2,1,4,5,7,1,3,Attchd,3,2.0,506.0,3,3,2,97,65,0,0,0,0,0,No_fence,No_miscFeature,0,1,2008,CWD,Abnorml,1,9,8,9,2008-1,1.0,2.0,1,142.4000480626813,3407.0,2982.5,89.01713130052181,2.5430404724093343,2.5430404724093343,2.4611501717344746
886,887,90,RL,70.0,8393,Pave,No_alley,0,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,122.0,3,3,CBlock,3,3,1,2,528.0,1,0.0,1098.0,1626.0,GasA,5,1,SBrkr,1712,0,0,1712,4,2,3,8,7,0,0,Attchd,3,2.0,588.0,3,3,2,272,54,0,0,0,0,0,No_fence,No_miscFeature,0,6,2006,WD,Family,1,47,1,1,2006-6,0.0,2.0,1,80.0433414392142,3338.0,2931.5,11.182493960703473,3.9262864339333143,1.551444713932051,1.551444713932051
887,888,50,RL,59.0,16466,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,3,3,1,1,0.0,1,0.0,816.0,816.0,GasA,3,1,SBrkr,872,521,0,1393,3,1,3,8,7,0,0,Attchd,1,1.0,300.0,3,3,2,121,0,0,0,265,0,0,No_fence,No_miscFeature,0,4,2008,WD,Normal,1,53,53,53,2008-4,0.0,1.5,1,70.40921049603003,2209.0,2005.0,11.182493960703473,4.038096589601075,4.038096589601075,4.038096589601075
888,889,20,RL,95.0,15865,Pave,No_alley,1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,3,4,4,5,351.0,3,823.0,1043.0,2217.0,GasA,5,1,SBrkr,2217,0,0,2217,4,1,4,8,7,1,3,Attchd,1,2.0,621.0,3,3,2,81,207,0,0,224,0,0,No_fence,No_miscFeature,0,10,2007,WD,Normal,1,37,37,37,2007-10,1.0,2.0,1,110.75583887346396,4434.0,3879.75,53.598150033144236,3.7066771765696025,3.7066771765696025,3.7066771765696025
889,890,20,RL,128.0,12160,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,3,3,CBlock,3,3,1,4,1024.0,1,0.0,481.0,1505.0,GasA,5,1,SBrkr,1505,0,0,1505,2,1,3,6,7,1,3,Attchd,2,2.0,505.0,3,3,2,0,0,0,162,0,0,0,No_fence,No_miscFeature,0,2,2009,WD,Normal,1,56,56,56,2009-2,1.0,1.0,1,91.76659508411149,3010.0,2633.75,19.085536923187668,4.089638201802642,4.089638201802642,4.089638201802642
890,891,50,RL,60.0,8064,Pave,No_alley,0,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,2,1,0.0,1,0.0,672.0,672.0,GasA,5,1,SBrkr,672,252,0,924,3,1,3,6,7,1,1,Detchd,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,MnPrv,Shed,2000,7,2007,WD,Normal,1,58,1,4,2007-7,0.0,1.0,1,71.629198626092,1596.0,1428.0,11.182493960703473,4.122580188942518,2.0435917781858577,1.551444713932051
891,892,60,RL,70.0,11184,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,3,3,CBlock,3,3,1,2,226.0,3,500.0,192.0,918.0,GasA,4,1,SBrkr,918,765,0,1683,3,1,3,7,7,1,3,Attchd,2,2.0,440.0,3,3,2,243,0,0,0,0,0,0,No_fence,No_miscFeature,0,7,2009,WD,Normal,1,31,31,31,2009-7,0.0,2.5,1,80.75708466164981,2601.0,2371.5,19.085536923187668,3.547266402060136,3.547266402060136,3.547266402060136
892,893,20,RL,70.0,8414,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,6,663.0,1,0.0,396.0,1059.0,GasA,3,1,SBrkr,1068,0,0,1068,3,1,3,6,7,0,0,Attchd,2,1.0,264.0,3,3,2,192,0,0,0,0,0,0,MnPrv,No_miscFeature,0,2,2006,WD,Normal,1,43,3,43,2006-2,0.5,1.0,1,94.94908038600867,2127.0,1862.25,19.085536923187668,3.844135561911765,3.844135561911765,1.904832441554448
893,894,20,RL,70.64879644903662,13284,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,PConc,4,3,2,4,1064.0,1,0.0,319.0,1383.0,GasA,3,1,SBrkr,1383,0,0,1383,3,1,3,6,7,1,4,Attchd,1,1.0,354.0,3,3,2,511,116,0,0,0,0,0,GdPrv,No_miscFeature,0,6,2008,WD,Normal,1,54,54,54,2008-6,1.0,1.0,1,110.71886711931762,2766.0,2420.25,11.182493960703473,4.0555739661109,4.0555739661109,4.0555739661109
894,895,90,RL,64.0,7018,Pave,No_alley,0,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,SBrkr,1535,0,0,1535,4,2,3,8,7,0,0,Attchd,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,6,2009,WD,Alloca,1,30,30,30,2009-6,0.0,2.0,0,0.0,1535.0,1535.0,11.182493960703473,3.5180401777565384,3.5180401777565384,3.5180401777565384
895,896,60,RL,71.0,7056,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.0,3,3,CBlock,3,3,1,4,400.0,1,0.0,380.0,780.0,GasA,3,1,SBrkr,983,813,0,1796,4,1,3,8,7,1,3,Attchd,2,2.0,483.0,3,3,2,0,50,0,0,0,0,0,No_fence,No_miscFeature,0,10,2008,WD,Normal,1,45,45,45,2008-10,1.0,1.5,1,80.18307776537776,2576.0,2381.0,19.085536923187668,3.8860543565330374,3.8860543565330374,3.8860543565330374
896,897,30,RM,50.0,8765,Pave,Grvl,0,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,285.0,1,0.0,666.0,951.0,GasA,5,0,SBrkr,951,0,0,951,2,1,3,6,7,0,0,Detchd,1,1.0,327.0,3,3,2,0,28,0,0,0,0,0,No_fence,No_miscFeature,0,4,2006,WD,Abnorml,1,70,70,70,2006-4,0.0,1.0,1,80.23655656632106,1902.0,1664.25,6.38905609893065,4.3002508258080825,4.3002508258080825,4.3002508258080825
897,898,90,RL,64.0,7018,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,SBrkr,1120,1120,0,2240,6,2,3,12,7,0,0,Detchd,1,2.0,528.0,3,3,2,154,0,0,0,0,0,0,No_fence,No_miscFeature,0,6,2009,WD,Alloca,1,30,30,30,2009-6,0.0,2.0,0,0.0,2240.0,2240.0,11.182493960703473,3.5180401777565384,3.5180401777565384,3.5180401777565384
898,899,20,RL,100.0,12919,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,5,3,PConc,5,3,4,6,2188.0,1,0.0,142.0,2330.0,GasA,5,1,SBrkr,2364,0,0,2364,2,1,5,11,7,2,4,Attchd,3,3.0,820.0,3,3,2,0,67,0,0,0,0,0,No_fence,No_miscFeature,0,3,2010,New,Partial,1,1,0,1,2010-3,1.0,2.5,1,160.47228251257692,4694.0,4111.5,89.01713130052181,1.551444713932051,1.551444713932051,1.3132616875182228
899,900,20,RL,65.0,6993,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,4,465.0,1,0.0,447.0,912.0,GasA,3,1,SBrkr,1236,0,0,1236,3,1,3,6,7,1,3,Attchd,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,6,2006,WD,Normal,1,45,12,45,2006-6,0.0,1.0,1,82.00264182676248,2148.0,1920.0,11.182493960703473,3.8860543565330374,3.8860543565330374,2.7548244825834693
900,901,20,RL,69.88120080299777,7340,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,322.0,1,0.0,536.0,858.0,GasA,3,1,SBrkr,858,0,0,858,2,1,3,4,7,0,0,Detchd,1,1.0,684.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,6,2007,WD,Normal,1,36,36,28,2007-6,0.0,1.0,1,81.07710092036348,1716.0,1501.5,6.38905609893065,3.6818115811532164,3.456893228479239,3.6818115811532164
901,902,20,RL,64.0,8712,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,2,4,860.0,1,0.0,132.0,992.0,GasA,3,1,SBrkr,1306,0,0,1306,2,1,3,5,7,0,0,Detchd,1,1.0,756.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,5,2009,WD,Normal,1,52,9,41,2009-5,1.0,1.0,1,93.85550213638858,2298.0,2050.0,11.182493960703473,4.020308312622443,3.8003824074571204,2.5430404724093343
902,903,60,RL,63.0,7875,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,783.0,783.0,GasA,5,1,SBrkr,807,702,0,1509,3,1,4,8,7,1,4,Attchd,3,2.0,393.0,3,3,2,0,75,0,0,0,0,0,No_fence,No_miscFeature,0,7,2006,WD,Normal,1,3,3,3,2006-7,0.0,2.5,1,83.30511275438009,2292.0,2096.25,32.11545195869231,1.904832441554448,1.904832441554448,1.904832441554448
903,904,20,RL,50.0,14859,Pave,No_alley,1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1670.0,1670.0,GasA,5,1,SBrkr,1670,0,0,1670,3,1,4,7,7,1,4,Attchd,2,3.0,690.0,3,3,2,144,60,0,0,0,0,0,No_fence,No_miscFeature,0,8,2006,New,Partial,1,0,0,0,2006-8,0.0,2.0,1,92.76471910744242,3340.0,2922.5,32.11545195869231,1.3132616875182228,1.3132616875182228,1.3132616875182228
904,905,20,RL,68.60862719092424,6173,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,3,3,CBlock,3,3,1,6,599.0,1,0.0,277.0,876.0,GasA,3,1,SBrkr,902,0,0,902,3,1,3,6,7,0,0,Attchd,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,MnPrv,No_miscFeature,0,8,2007,WD,Normal,1,40,40,40,2007-8,0.0,1.0,1,94.32186045433109,1778.0,1559.0,11.182493960703473,3.7777663630955423,3.7777663630955423,3.7777663630955423
905,906,20,RL,80.0,9920,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,3,3,CBlock,3,3,1,3,354.0,2,290.0,412.0,1056.0,GasA,3,1,SBrkr,1063,0,0,1063,3,1,3,6,7,0,0,Attchd,2,1.0,280.0,3,3,2,0,0,164,0,0,0,0,MnPrv,No_miscFeature,0,2,2010,WD,Normal,1,56,56,56,2010-2,1.0,1.0,1,79.69423690267774,2119.0,1855.0,11.182493960703473,4.089638201802642,4.089638201802642,4.089638201802642
906,907,20,RL,116.0,13501,Pave,No_alley,1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,4,3,PConc,4,3,1,6,63.0,1,0.0,1560.0,1623.0,GasA,5,1,SBrkr,1636,0,0,1636,3,1,4,8,7,1,4,Attchd,2,3.0,865.0,3,3,2,0,60,0,0,0,0,0,No_fence,No_miscFeature,0,6,2007,WD,Normal,1,1,1,1,2007-6,1.0,2.0,1,93.84289620805129,3259.0,2853.25,53.598150033144236,1.551444713932051,1.551444713932051,1.551444713932051
907,908,50,RL,86.0,11500,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,CBlock,4,3,1,3,223.0,1,0.0,794.0,1017.0,GasA,4,1,SBrkr,1020,1037,0,2057,3,1,4,6,7,1,4,Attchd,3,1.0,180.0,2,3,2,0,0,0,0,322,0,0,No_fence,No_miscFeature,0,6,2006,WD,Normal,1,70,19,70,2006-6,0.0,1.5,1,89.60712330499321,3074.0,2819.75,32.11545195869231,4.3002508258080825,4.3002508258080825,3.1231699672459294
908,909,20,RL,76.14349344147138,8885,Pave,No_alley,1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,3,4,301.0,5,324.0,239.0,864.0,GasA,3,1,SBrkr,902,0,0,902,2,1,3,5,7,0,0,Attchd,1,2.0,484.0,3,3,2,164,0,0,0,0,0,0,MnPrv,No_miscFeature,0,6,2006,WD,Normal,1,23,23,23,2006-6,1.0,1.0,1,108.50893420670907,1766.0,1550.0,11.182493960703473,3.285348043773798,3.285348043773798,3.285348043773798
909,910,60,RL,149.0,12589,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,742.0,742.0,GasA,5,1,SBrkr,742,742,0,1484,3,1,4,8,7,1,4,Attchd,3,2.0,390.0,3,3,2,36,24,0,0,0,0,0,No_fence,No_miscFeature,0,6,2009,WD,Normal,1,4,4,4,2009-6,0.0,2.5,1,82.633700558972,2226.0,2040.5,19.085536923187668,2.0435917781858577,2.0435917781858577,2.0435917781858577
910,911,90,RL,80.0,11600,Pave,No_alley,0,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,1,3,443.0,1,0.0,662.0,1105.0,GasA,3,1,FuseA,1105,1169,0,2274,5,2,3,12,7,0,0,Detchd,1,2.0,480.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,1,2010,WD,Normal,1,50,50,50,2010-1,0.0,2.0,1,79.2087936347824,3379.0,3102.75,11.182493960703473,3.9837533873099438,3.9837533873099438,3.9837533873099438
911,912,20,RL,98.1945448519656,9286,Pave,No_alley,1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,4,4,3,5,196.0,1,0.0,1072.0,1268.0,GasA,3,1,SBrkr,1268,0,0,1268,3,1,4,5,7,0,0,Detchd,1,1.0,252.0,3,3,2,173,0,0,0,0,0,0,No_fence,No_miscFeature,0,10,2009,WD,Normal,1,32,20,31,2009-10,0.0,1.5,1,108.03511218145489,2536.0,2219.0,11.182493960703473,3.5756626537444336,3.547266402060136,3.1662461359435077
912,913,30,RM,51.0,6120,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,3,489.0,1,0.0,279.0,768.0,GasA,3,0,SBrkr,1015,0,0,1015,3,1,3,6,6,0,0,Detchd,1,1.0,450.0,3,3,2,0,0,112,0,120,0,0,MnPrv,Shed,620,7,2006,WD,Abnorml,1,81,81,81,2006-7,0.0,1.0,1,78.2355632112891,1783.0,1591.0,11.182493960703473,4.439331420498014,4.439331420498014,4.439331420498014
913,914,90,RH,82.0,6270,Pave,No_alley,0,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,284.0,1,0.0,717.0,1001.0,GasA,3,0,FuseA,1001,1001,0,2002,4,2,3,8,7,0,0,2Types,1,3.0,871.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,8,2007,WD,Normal,1,58,58,58,2007-8,0.0,2.0,1,78.43363802466449,3003.0,2752.75,11.182493960703473,4.122580188942518,4.122580188942518,4.122580188942518
914,915,160,FV,30.0,3000,Pave,Pave,0,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,3,PConc,4,3,3,6,294.0,1,0.0,318.0,612.0,GasA,5,1,SBrkr,612,612,0,1224,2,1,4,4,7,0,0,Detchd,2,2.0,528.0,3,3,2,0,234,0,0,0,0,0,No_fence,No_miscFeature,0,6,2009,New,Partial,1,0,0,0,2009-6,0.0,2.5,1,102.06458751067191,1836.0,1683.0,19.085536923187668,1.3132616875182228,1.3132616875182228,1.3132616875182228
915,916,160,RM,21.0,2001,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,546.0,546.0,GasA,2,1,SBrkr,546,546,0,1092,3,1,3,6,7,0,0,Attchd,1,1.0,286.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,1,2007,WD,Normal,1,37,37,37,2007-1,0.0,1.5,1,66.1967124254308,1638.0,1501.5,6.38905609893065,3.7066771765696025,3.7066771765696025,3.7066771765696025
916,917,20,C (all),50.0,9000,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,3,4,50.0,1,0.0,430.0,480.0,GasA,3,0,FuseA,480,0,0,480,1,1,3,4,7,0,0,Detchd,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,10,2006,WD,Abnorml,1,57,57,48,2006-10,1.0,0.0,1,72.9524321281243,960.0,840.0,1.7182818284590453,4.106244836054261,3.9458113327110627,4.106244836054261
917,918,20,RL,52.28357317303576,17140,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,5,1059.0,1,0.0,75.0,1134.0,GasA,5,1,FuseA,1229,0,0,1229,3,1,3,6,7,0,0,Attchd,2,1.0,284.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,4,2009,WD,Normal,1,53,53,53,2009-4,0.0,1.0,1,100.13767579596647,2363.0,2079.5,6.38905609893065,4.038096589601075,4.038096589601075,4.038096589601075
