,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,train,ExterQual_Num,ExterCond_Num,BsmtCond_Num,BsmtQual_Num,HeatingQC_Num,KitchenQual_Num,FireplaceQu_Num,GarageQual_Num,GarageCond_Num,PoolQC_Num,BsmtExposure_Num,BsmtFinType1_Num,BsmtFinType2_Num,Functional_Num,GarageFinish_Num,PavedDrive_Num,LotShape_Num,YearsOld,YearSinceRemodel,YearSinceGarageBlt,YrSold-Month,BsmtBath,Bath,Basement,BsmtScore,TotalSF,SF_score,add_TotalBaths,add_TotRmsAbvGrdWBath,add_SFPerRm,add_GarageSpacious,add_PorchSF,add_OutdoorSF,add_YardSF,add_NormalSale_bi,add_Cond1_2_NearRlrd_bi,add_Cond1_2_NearPosFtr_bi,add_Cond1_2_NearBusyRd_bi,add_HasPool_bi,add_HasDeck_bi,add_HasPorch_bi,add_MasVnrStoneBrick_bi,add_HasFinishedBasement_bi,HasSecondFloor,OverallQual_exp,YearsOld_log,YearSinceGarageBlt_log,YearSinceRemodel_log,SF_score_log,TotalSF_log,1stFlrSF_log,2ndFlrSF_log,LowQualFinSF_log,TotalBsmtSF_log,GrLivArea_log,outlier,Basement_FireplaceQu,Basement_Basement,Neighborhood_FireplaceQu,Neighborhood_Basement,OverallQual_FireplaceQu,OverallQual_Basement,OverallQual_Neighborhood,OverallQual_OverallQual,TotalBsmtSF_log_TotalBsmtSF_log,LotArea_TotalBsmtSF_log,LotArea_LotArea,Basement_TotalBsmtSF_log,Basement_LotArea,OverallQual_TotalBsmtSF_log,OverallQual_LotArea,TotalSF_log_TotalBsmtSF_log,TotalSF_log_LotArea,TotalSF_log_Basement,TotalSF_log_OverallQual,TotalSF_log_TotalSF_log,SF_score_TotalBsmtSF_log,SF_score_LotArea,SF_score_Basement,SF_score_OverallQual,SF_score_TotalSF_log,SF_score_SF_score,YearSinceRemodel_log_TotalBsmtSF_log,YearSinceRemodel_log_LotArea,YearSinceRemodel_log_Basement,YearSinceRemodel_log_OverallQual,YearSinceRemodel_log_TotalSF_log,YearSinceRemodel_log_SF_score,YearSinceRemodel_log_YearSinceRemodel_log
1275,1276,s90,RL,95.0,11345,Pave,No_alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,Gable,Roll,AsbShng,AsbShng,Stone,567.0,TA,TA,CBlock,TA,TA,No,Rec,220.0,Unf,0.0,708.0,928.0,GasA,Gd,1,FuseA,928,992,0,1920,4,2,TA,10,Typ,0,No_fireplace,Detchd,Unf,2.0,400.0,TA,Fa,Y,0,0,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m7,y2007,WD,Normal,1,3,3,3,3,4,3,0,3,2,0,1,3,1,7,1,2,0,59,59,59,2007-7,0.0,2.0,1,74.99845193543116,2848.0,2616.0,2.0,12.0,160.0,0,0,10417,10417,1,0,0,2,1,0,0,1,1,1,11.182493960703473,4.138652981350261,4.138652981350261,4.138652981350261,7.870822064954133,7.955676997492672,6.83703049627574,6.903464368005293,1.3132616875182228,6.83703049627574,7.562015197338652,0,1_No_fireplace,0.0001,NAmes_No_fireplace,NAmes_1,5_No_fireplace,0.0005,5_NAmes,0.0025000000000000005,0.004674498600700449,7.756611098024827,12870.9025,0.000683703049627574,1.1345,0.00341851524813787,5.6725,0.0054393206250376806,9.025715553655436,0.0007955676997492673,0.003977838498746336,0.006329279648843402,1.7885671778257335,2967.8520000000003,0.2616,1.308,2.081205102544083,684.3456,0.0028296096646994243,4.695301807341871,0.00041386529813502613,0.0020693264906751305,0.003292578632433274,1.0826716199212283,0.0017128448500039405
1276,1277,s60,RL,91.35052280721696,12936,Pave,No_alley,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,Gd,No,BLQ,593.0,Unf,0.0,130.0,723.0,GasA,TA,1,SBrkr,735,660,0,1395,3,1,TA,6,Typ,1,TA,Attchd,Unf,2.0,497.0,TA,TA,Y,294,116,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m12,y2009,WD,Normal,1,3,3,4,3,3,3,3,3,3,0,1,4,1,7,1,2,1,37,37,37,2009-12,0.5,1.5,1,91.92751302772506,2118.0,1937.25,2.0,8.0,174.375,0,116,12201,11791,1,0,0,0,1,1,1,0,1,1,19.085536923187668,3.7066771765696025,3.7066771765696025,3.7066771765696025,7.570942241885806,7.659981549676405,6.6049166328794024,6.497857785091874,1.3132616875182228,6.588538894631675,7.243311583285711,0,1_TA,0.0001,NWAmes_TA,NWAmes_1,6_TA,0.0006,6_NWAmes,0.0036,0.004340884476607437,8.522933914095535,16734.009600000005,0.0006588538894631676,1.2936,0.003953123336779005,7.7616000000000005,0.0050468086372204,9.908952132661398,0.0007659981549676405,0.004595988929805843,0.005867531734138294,1.2763646973625211,2506.0266,0.19372499999999998,1.1623499999999998,1.4839299257110614,375.29375624999994,0.0024421586747672345,4.794957595610438,0.00037066771765696026,0.0022240063059417617,0.0028393078783129785,0.7180760360309462,0.0013739455691302001
1277,1278,s80,RL,57.530411033560625,17871,Pave,No_alley,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,528.0,Unf,0.0,1152.0,1680.0,GasA,Fa,1,SBrkr,1724,0,0,1724,3,1,TA,7,Typ,1,Gd,Attchd,RFn,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m6,y2009,WD,Normal,1,3,3,3,4,2,3,4,3,3,0,3,5,1,7,2,2,1,42,33,42,2009-6,1.0,1.5,1,109.60342699730143,3404.0,2984.0,2.5,9.5,181.47368421052633,0,0,16147,16147,1,0,0,0,1,0,0,1,1,0,19.085536923187668,3.8224982579155324,3.8224982579155324,3.6032747734935797,8.002265258617829,8.133798220749638,7.454556904723675,1.3132616875182228,1.3132616875182228,7.428759889731823,7.454556904723675,0,1_Gd,0.0001,NWAmes_Gd,NWAmes_1,6_Gd,0.0006,6_NWAmes,0.0036,0.0055186473499288366,13.27593679893974,31937.264100000004,0.0007428759889731824,1.7871000000000001,0.004457255933839094,10.7226,0.006042403397347698,14.53591080030168,0.0008133798220749639,0.004880278932449783,0.006615867349586998,2.216741951095976,5332.7064,0.2984,1.7904,2.427125389071692,890.4256,0.0026767863109011625,6.439412347710377,0.000360327477349358,0.0021619648640961477,0.0029308309941514133,1.075217192410484,0.0012983589093295209
1278,1279,s60,RL,75.0,9473,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,804.0,Unf,0.0,324.0,1128.0,GasA,Ex,1,SBrkr,1128,903,0,2031,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2.0,577.0,TA,TA,Y,0,211,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m3,y2008,WD,Normal,1,4,3,3,4,5,4,4,3,3,0,1,6,1,7,2,2,0,6,6,6,2008-3,1.0,2.5,1,112.9140661900637,3159.0,2877.0,3.5,10.5,193.42857142857142,0,211,8345,8134,1,0,0,0,1,0,1,0,1,1,53.598150033144236,2.2740088362278477,2.2740088362278477,2.2740088362278477,7.96579494544679,8.059187152575914,7.031492360147734,6.809831797488839,1.3132616875182228,7.031492360147734,7.618112651845554,0,1_Gd,0.0001,CollgCr_Gd,CollgCr_1,8_Gd,0.0008,8_CollgCr,0.0064,0.004944188481081595,6.6609327127679485,8973.7729,0.0007031492360147734,0.9473,0.005625193888118187,7.5784,0.005666811289233831,7.634467989635164,0.0008059187152575914,0.006447349722060731,0.006495049756024467,2.022960352014503,2725.3821000000003,0.2877,2.3016,2.3186281437960905,827.7129,0.001598967575884455,2.15416857055864,0.00022740088362278478,0.0018192070689822782,0.0018326662797771575,0.6542323421827517,0.000517111618724233
1279,1280,s50,C (all),60.0,7500,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,698.0,698.0,GasA,TA,1,FuseA,698,430,0,1128,2,1,TA,6,Typ,0,No_fireplace,Detchd,RFn,2.0,528.0,TA,TA,Y,30,0,164,0,0,0,No_pool,No_fence,No_miscFeature,0,m4,y2010,COD,Abnorml,1,3,4,3,3,3,3,0,3,3,0,1,1,1,7,2,2,0,90,90,30,2010-4,0.0,1.0,1,68.771332793455,1826.0,1651.5,1.0,7.0,161.14285714285714,0,164,6802,6608,0,0,0,0,1,1,1,0,0,1,6.38905609893065,4.54029328044187,3.5180401777565384,4.54029328044187,7.411688171457612,7.5119172896287845,6.5535320155435635,6.072395203119742,1.3132616875182228,6.5535320155435635,7.031492360147734,0,1_No_fireplace,0.0001,IDOTRR_No_fireplace,IDOTRR_1,4_No_fireplace,0.0004,4_IDOTRR,0.0016,0.004294878187875447,4.915149011657673,5625.0,0.0006553532015543563,0.75,0.0026214128062174253,3.0,0.004922959045569747,5.633937967221589,0.0007511917289628785,0.003004766915851514,0.005642890136622386,1.0823158123670196,1238.625,0.16515000000000002,0.6606000000000001,1.240593140382194,272.745225,0.00297549573733331,3.405219960331402,0.000454029328044187,0.001816117312176748,0.0034106307593336676,0.7498294352649748,0.0020614263072425594
1280,1281,s20,RL,67.0,9808,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,788.0,Unf,0.0,785.0,1573.0,GasA,Ex,1,SBrkr,1573,0,0,1573,3,1,Gd,6,Typ,0,No_fireplace,Attchd,RFn,2.0,544.0,TA,TA,Y,0,72,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m3,y2009,WD,Normal,1,4,3,3,4,5,4,0,3,3,0,1,6,1,7,2,2,1,7,7,7,2009-3,1.0,2.0,1,110.45573017319636,3146.0,2752.75,3.0,9.0,174.77777777777777,0,72,8235,8163,1,0,0,0,1,0,1,1,1,0,32.11545195869231,2.3719508656009087,2.3719508656009087,2.3719508656009087,7.9217055312805895,8.055068293480018,7.3631009291711145,1.3132616875182228,1.3132616875182228,7.3631009291711145,7.3631009291711145,0,1_No_fireplace,0.0001,CollgCr_No_fireplace,CollgCr_1,7_No_fireplace,0.0007000000000000001,7_CollgCr,0.004900000000000001,0.005421525529316052,7.221729391331029,9619.6864,0.0007363100929171114,0.9808,0.00515417065041978,6.865600000000001,0.0059310280836259496,7.9004109822452016,0.0008055068293480018,0.005638547805436013,0.006488412521262709,2.0268776082775783,2699.8972,0.275275,1.9269250000000002,2.217358924487712,757.76325625,0.0017464913622454279,2.3264094089813714,0.00023719508656009088,0.0016603656059206364,0.0019106226211194363,0.6529387745282902,0.00056261509088249
1281,1282,s20,RL,50.0,8049,Pave,No_alley,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,1053.0,Unf,0.0,256.0,1309.0,GasA,TA,1,SBrkr,1339,0,0,1339,2,1,TA,6,Typ,1,TA,Attchd,Fin,2.0,484.0,Gd,Gd,Y,0,58,0,0,90,0,No_pool,No_fence,No_miscFeature,0,m7,y2006,WD,Normal,1,3,3,3,4,3,3,3,4,4,0,1,5,1,7,3,2,1,16,16,16,2006-7,1.0,2.0,1,112.81839902368837,2648.0,2320.75,3.0,9.0,148.77777777777777,0,148,6710,6562,1,0,0,0,1,0,1,1,1,0,32.11545195869231,2.981546217004304,2.981546217004304,2.981546217004304,7.751246595878782,7.882963117091628,7.202451406706874,1.3132616875182228,1.3132616875182228,7.17985529060235,7.202451406706874,0,1_TA,0.0001,Timber_TA,Timber_1,7_TA,0.0007000000000000001,7_Timber,0.004900000000000001,0.005155032199399055,5.779065523405831,6478.6401,0.0007179855290602349,0.8049,0.005025898703421645,5.6343000000000005,0.005659853444187351,6.344997012947051,0.0007882963117091628,0.00551807418196414,0.006214110750542695,1.6662649165665402,1867.9716749999998,0.232075,1.6245250000000002,1.8294386653990395,538.58805625,0.002140707038033377,2.3998465500667643,0.0002981546217004304,0.002087082351903013,0.0023503418860548997,0.6919423383112738,0.0008889617844132676
1282,1283,s20,RL,61.0,8800,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,532.0,Rec,144.0,364.0,1040.0,GasA,TA,1,SBrkr,1040,0,0,1040,3,1,Gd,5,Typ,0,No_fireplace,Detchd,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,288,0,No_pool,No_fence,No_miscFeature,0,m9,y2009,WD,Normal,1,3,3,3,4,3,4,0,3,3,0,2,2,3,7,1,2,1,32,1,32,2009-9,0.0,2.0,1,95.80136304224871,2080.0,1820.0,2.0,7.0,148.57142857142858,0,288,7760,7472,1,0,0,0,1,0,1,0,0,0,11.182493960703473,3.5756626537444336,3.5756626537444336,1.551444713932051,7.5086327079535895,7.641909212271149,6.950544887035976,1.3132616875182228,1.3132616875182228,6.950544887035976,6.950544887035976,0,1_No_fireplace,0.0001,CollgCr_No_fireplace,CollgCr_1,5_No_fireplace,0.0005,5_CollgCr,0.0025000000000000005,0.004831007422670194,6.116479500591659,7744.0,0.0006950544887035975,0.88,0.0034752724435179877,4.4,0.005311543300254435,6.724880106798611,0.0007641909212271149,0.0038209546061355746,0.005839877640859465,1.2649991694405476,1601.6,0.182,0.91,1.390827476633349,331.23999999999995,0.001078338612393941,1.365271348260205,0.00015514447139320511,0.0007757223569660256,0.0011855999651726719,0.2823629379356333,0.00024069807003877038
1283,1284,s90,RL,94.0,9400,Pave,No_alley,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,912.0,912.0,GasA,TA,1,SBrkr,912,912,0,1824,4,2,TA,8,Typ,0,No_fireplace,No_garage,No_garage,0.0,0.0,No_garage,No_garage,Y,128,0,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m4,y2010,WD,Normal,1,3,3,3,3,3,3,0,0,0,0,3,1,1,7,0,2,0,39,39,138,2010-4,0.0,3.0,1,78.39246262684213,2736.0,2508.0,3.0,11.0,165.8181818181818,0,0,8488,8360,1,0,0,0,1,1,0,0,0,1,19.085536923187668,3.754626974471842,4.953841156218297,3.754626974471842,7.828722372345286,7.915610377245174,6.819708764781115,6.819708764781115,1.3132616875182228,6.819708764781115,7.510823627352193,0,1_No_fireplace,0.0001,Mitchel_No_fireplace,Mitchel_1,6_No_fireplace,0.0006,6_Mitchel,0.0036,0.004650842763643237,6.410526238894248,8836.0,0.0006819708764781116,0.9400000000000001,0.004091825258868669,5.64,0.005398215746829126,7.440673754610463,0.0007915610377245174,0.004749366226347104,0.006265688764435147,1.7103829582071037,2357.52,0.25079999999999997,1.5048,1.9852350826130893,629.0063999999999,0.002560546248628922,3.5293493560035314,0.0003754626974471842,0.002252776184683105,0.002972016424181396,0.9416604451975379,0.0014097223717431577
1284,1285,s50,RL,50.0,9638,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,804.0,804.0,GasA,Ex,1,SBrkr,1699,748,0,2447,4,1,Gd,10,Min2,1,Gd,Detchd,Unf,1.0,336.0,TA,TA,Y,272,0,42,0,116,0,No_pool,No_fence,No_miscFeature,0,m3,y2010,WD,Normal,1,3,3,3,3,5,4,4,3,3,0,1,1,1,5,1,2,0,91,20,41,2010-3,0.0,2.0,1,70.25384391289492,3251.0,3050.0,2.0,12.0,203.91666666666666,1,158,7939,7509,1,0,0,2,1,1,1,0,0,1,19.085536923187668,4.5509070314912226,3.8003824074571204,3.1662461359435077,8.024115235887951,8.0878610015356,7.439981242332873,6.622361628532166,1.3132616875182228,6.694213336621289,7.804136436827526,0,1_Gd,0.0001,SWISU_Gd,SWISU_1,6_Gd,0.0006,6_SWISU,0.0036,0.0044812492196198315,6.4518828138355975,9289.104399999998,0.0006694213336621289,0.9638,0.004016528001972773,5.7828,0.005414186698121882,7.7950804332800105,0.00080878610015356,0.0048527166009213595,0.006541349558016043,2.0417350676694928,2939.5899999999997,0.305,1.8299999999999998,2.466797605468358,930.25,0.0021195527110258647,3.0516280258223523,0.0003166246135943508,0.0018997476815661044,0.002560815864416028,0.9657050714627697,0.001002511459337719
1285,1286,s50,RM,50.0,6000,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,Ex,1,FuseF,825,587,0,1412,4,1,TA,6,Typ,1,Gd,Detchd,Unf,1.0,280.0,TA,TA,Y,45,0,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m5,y2009,WD,Normal,1,3,2,3,3,5,3,4,3,3,0,1,1,1,7,1,2,0,70,70,70,2009-5,0.0,1.0,1,69.9360390733167,2192.0,1997.0,1.0,7.0,201.71428571428572,0,0,5175,5130,1,0,0,0,1,1,0,0,0,1,19.085536923187668,4.3002508258080825,4.3002508258080825,4.3002508258080825,7.60126153598065,7.694264507436584,6.71988026846415,6.381339223264534,1.3132616875182228,6.664049621371856,7.255392300948815,0,1_Gd,0.0001,BrkSide_Gd,BrkSide_1,6_Gd,0.0006,6_BrkSide,0.0036,0.0044409557356106365,3.998429772823113,3600.0,0.0006664049621371856,0.6,0.003998429772823113,3.5999999999999996,0.005127496047751767,4.6165587044619505,0.0007694264507436584,0.00461655870446195,0.005920170631039833,1.3308107093879593,1198.1999999999998,0.1997,1.1982,1.5365446221350856,398.80089999999996,0.0028657084887530357,2.5801504954848493,0.00043002508258080824,0.002580150495484849,0.0033087267302089984,0.858760089913874,0.0018492157164863093
1286,1287,s20,RL,49.70937887003038,9790,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,TA,No,ALQ,569.0,Rec,81.0,678.0,1328.0,GasA,TA,1,SBrkr,1328,0,0,1328,3,1,TA,6,Typ,2,Gd,Attchd,Unf,2.0,528.0,TA,TA,Y,0,26,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m6,y2010,WD,Normal,1,3,3,3,3,3,3,4,3,3,0,1,5,3,7,1,2,0,47,47,47,2010-6,1.0,1.5,1,88.72163138994006,2656.0,2324.0,2.5,8.5,156.23529411764707,0,26,8462,8436,1,0,0,2,1,0,1,1,1,0,19.085536923187668,3.9262864339333143,3.9262864339333143,3.9262864339333143,7.752643788568386,7.885975487079936,7.1942253286022435,1.3132616875182228,1.3132616875182228,7.1942253286022435,7.1942253286022435,0,1_Gd,0.0001,NWAmes_Gd,NWAmes_1,6_Gd,0.0006,6_NWAmes,0.0036,0.0051756878078702065,7.043146596701598,9584.410000000002,0.0007194225328602244,0.9790000000000001,0.004316535197161346,5.8740000000000006,0.005673348458988689,7.720370001851257,0.0007885975487079936,0.004731585292247961,0.006218860938282562,1.6719379663671614,2275.196,0.2324,1.3943999999999999,1.8327007031973768,540.0975999999999,0.002824658931035043,3.843834418820715,0.00039262864339333146,0.0023557718603599885,0.003096259857325261,0.9124689672461023,0.0015415725161288785
1287,1288,s20,RL,76.46304732740124,36500,Pave,No_alley,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,TA,Gd,CBlock,TA,TA,Av,Rec,812.0,Unf,0.0,812.0,1624.0,GasA,Fa,1,SBrkr,1582,0,0,1582,4,1,TA,7,Typ,0,No_fireplace,Attchd,Unf,2.0,390.0,TA,TA,N,168,198,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m6,y2006,WD,Normal,1,3,4,3,3,2,3,0,3,3,0,3,3,1,7,1,0,1,42,42,42,2006-6,0.5,2.0,1,92.41578868454798,3206.0,2800.0,2.5,9.5,166.52631578947367,0,198,34918,34552,1,0,0,0,1,1,1,0,1,0,11.182493960703473,3.8224982579155324,3.8224982579155324,3.8224982579155324,7.938701773003048,8.073938449602432,7.368792758313938,1.3132616875182228,1.3132616875182228,7.39493448602846,7.368792758313938,0,1_No_fireplace,0.0001,ClearCr_No_fireplace,ClearCr_1,5_No_fireplace,0.0005,5_ClearCr,0.0025000000000000005,0.005468505605265302,26.991510874003882,133225.0,0.0007394934486028461,3.65,0.0036974672430142306,18.25,0.005970624587903619,29.469875341048876,0.0008073938449602432,0.004036969224801216,0.006518848208796852,2.070581656087969,10220.0,0.28,1.4000000000000001,2.2607027658886807,784.0,0.0028267124190243286,13.952118641391694,0.0003822498257915533,0.0019112491289577664,0.0030862615658122533,1.0702995122163492,0.001461149293176728
1288,1289,s120,RL,40.0,5664,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1158.0,Unf,0.0,343.0,1501.0,GasA,Ex,1,SBrkr,1659,0,0,1659,2,1,Ex,5,Typ,1,Ex,Attchd,Fin,2.0,499.0,TA,TA,Y,212,59,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m10,y2009,WD,Normal,1,4,3,3,4,5,5,5,3,3,0,1,6,1,7,3,2,1,9,9,9,2009-10,1.0,2.0,1,119.64727409436173,3160.0,2784.75,3.0,8.0,207.375,0,59,4005,3734,1,0,0,0,1,1,1,0,1,0,53.598150033144236,2.5430404724093343,2.5430404724093343,2.5430404724093343,7.933247721129256,8.059503286310369,7.416209061251695,1.3132616875182228,1.3132616875182228,7.3163609715072395,7.416209061251695,0,1_Ex,0.0001,StoneBr_Ex,StoneBr_1,8_Ex,0.0008,8_StoneBr,0.0064,0.005352913786539436,4.1439868542617,3208.0896000000002,0.000731636097150724,0.5664,0.005853088777205792,4.5312,0.005896623529369552,4.564902661366193,0.0008059503286310368,0.0064476026290482946,0.006495559322204763,2.0374236215404786,1577.2824,0.27847500000000003,2.2278000000000002,2.24437017765528,775.48325625,0.0018605802061298987,1.440378123572647,0.00025430404724093345,0.0020344323779274676,0.0020495643044603305,0.7081731955541894,0.0006467054844311891
1289,1290,s60,RL,86.0,11065,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1085.0,1085.0,GasA,Ex,1,SBrkr,1120,850,0,1970,3,1,Ex,8,Typ,1,Gd,BuiltIn,Fin,3.0,753.0,TA,TA,Y,177,74,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m10,y2006,New,Partial,1,4,3,3,4,5,5,4,3,3,0,2,1,1,7,3,2,1,0,0,0,2006-10,0.0,2.5,1,90.87333450642045,3055.0,2783.75,2.5,10.5,187.61904761904762,0,74,9945,9694,0,0,0,0,1,1,1,1,0,1,53.598150033144236,1.3132616875182228,1.3132616875182228,1.3132616875182228,7.932889036987389,8.02575124505161,7.0243983600957955,6.749601258603014,1.3132616875182228,6.9927563950934015,7.587674495436147,0,1_Gd,0.0001,NridgHt_Gd,NridgHt_1,8_Gd,0.0008,8_NridgHt,0.0064,0.004889864200111966,7.737484951170849,12243.4225,0.0006992756395093401,1.1065,0.005594205116074721,8.852,0.005612212334426347,8.880493752649606,0.000802575124505161,0.006420600996041288,0.006441268304744747,1.9466085614841253,3080.219375,0.278375,2.227,2.234168502841242,774.9264062499999,0.0009183319063824205,1.4531240572389137,0.0001313261687518223,0.0010506093500145784,0.0010539911623677956,0.36557922226288525,0.00017246562599032103
1290,1291,s80,RL,78.99233813777093,14112,Pave,No_alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,1014.0,Unf,0.0,138.0,1152.0,GasA,TA,1,SBrkr,1152,0,0,1152,3,1,TA,6,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,Y,227,0,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m4,y2010,WD,Normal,1,3,3,3,3,3,3,4,3,3,0,3,6,1,7,2,2,1,46,46,46,2010-4,1.0,1.0,1,112.10429194990331,2304.0,2016.0,2.0,8.0,144.0,0,0,12960,12733,1,0,0,0,1,1,0,1,1,0,11.182493960703473,3.9063727090956677,3.9063727090956677,3.9063727090956677,7.610713316227824,7.744014558578413,7.052477318692015,1.3132616875182228,1.3132616875182228,7.052477318692015,7.052477318692015,0,1_Gd,0.0001,NAmes_Gd,NAmes_1,5_Gd,0.0005,5_NAmes,0.0025000000000000005,0.004973743633066531,9.952455992138171,19914.8544,0.0007052477318692014,1.4112,0.0035262386593460076,7.056000000000001,0.005461448702999501,10.928353345065856,0.0007744014558578414,0.0038720072792892066,0.005996976148347441,1.4217794274483102,2844.9792,0.2016,1.008,1.561193335009408,406.42560000000003,0.0027549604929254677,5.512673167075807,0.0003906372709095668,0.0019531863545478342,0.003025100713047025,0.7875247381536866,0.0015259747742367427
